# LIST OF ALL THE SITES TO USE TO MAKE SURE WE ARE ONLINE
# Format:
# name;url;
# To comment
Tagesschau;https://www.tagesschau.de/
Amazon;https://www.amazon.de/
Facebook;https://www.facebook.com
GitHub;https://github.com/
Google;https://www.google.de
